상가업소번호|상호명|지점명|상권업종대분류코드|상권업종대분류명|상권업종중분류코드|상권업종중분류명|상권업종소분류코드|상권업종소분류명|표준산업분류코드|표준산업분류명|시도코드|시도명|시군구코드|시군구명|행정동코드|행정동명|법정동코드|법정동명|지번코드|대지구분코드|대지구분명|지번본번지|지번부번지|지번주소|도로명코드|도로명|건물본번지|건물부번지|건물관리번호|건물명|도로명주소|구우편번호|신우편번호|동정보|층정보|호정보|경도|위도
23402967|김영희해물찜전골|경복궁점|Q|음식|Q03|일식/수산물|Q03A08|매운탕전문|I56111|한식 음식점업|11|서울특별시|11110|종로구|1111053000|사직동|1111011300|필운동|1111011300202070000|1|대지|207||서울특별시 종로구 필운동 207|111103100005|서울특별시 종로구 사직로|103|17|1111011300102070003027631||서울특별시 종로구 사직로 103-17|110044|03041||1||126.970295358169|37.5763148270682
20382833|레더라경희궁점|경희궁점|Q|음식|Q09|유흥주점|Q09A08|빠/카페/스탠드빠|I56211|일반유흥 주점업|11|서울특별시|11110|종로구|1111053000|사직동|1111011300|필운동|1111011300202890000|1|대지|289||서울특별시 종로구 필운동 289|111104100135|서울특별시 종로구 사직로8길|5||1111011300102890000000001|제이앤제이빌딩|서울특별시 종로구 사직로8길 5|110044|03169||1||126.96949288005|37.5753977744994
20675855|아담집||Q|음식|Q04|분식|Q04A01|라면김밥분식|I56194|분식 및 김밥 전문점|11|서울특별시|11110|종로구|1111053000|사직동|1111011300|필운동|1111011300202040002|1|대지|204|2|서울특별시 종로구 필운동 204-2|111104100272|서울특별시 종로구 자하문로1길|35||1111011300102040002027644||서울특별시 종로구 자하문로1길 35|110044|03041||1||126.970213638804|37.5764943220798
23376947|대장장이화덕피자||Q|음식|Q07|패스트푸드|Q07A01|피자전문|I56192|피자, 햄버거, 샌드위치 및 유사 음식점업|11|서울특별시|11110|종로구|1111053000|사직동|1111011300|필운동|1111011300201710006|1|대지|171|6|서울특별시 종로구 필운동 171-6|111102100002|서울특별시 종로구 필운대로|16|1|1111011300101710006027117||서울특별시 종로구 필운대로 16-1|110044|03041||1||126.969518562929|37.5776415866206
25285062|BLOOMIN||D|소매|D02|선물/팬시/기념품|D02A02|꽃집/꽃배달|G47851|화초 및 산식물 소매업|11|서울특별시|11110|종로구|1111053000|사직동|1111011300|필운동|1111011300201870000|1|대지|187||서울특별시 종로구 필운동 187|111104100272|서울특별시 종로구 자하문로1길|50||1111011300101870000028629||서울특별시 종로구 자하문로1길 50|110044|03041||1||126.969687096979|37.5769132159797
25221638|온오프에듀||R|학문/교육|R09|학원기타|R09A01|학원(종합)|P85501|일반 교과 학원|11|서울특별시|11110|종로구|1111053000|사직동|1111011300|필운동|1111011300200120000|1|대지|12||서울특별시 종로구 필운동 12|111104100524|서울특별시 종로구 필운대로1길|34||1111010900101500000029936|배화여자대학|서울특별시 종로구 필운대로1길 34|110735|03039||3||126.96727348371|37.579532168777
21892195|전통순대국||Q|음식|Q10|별식/퓨전요리|Q10A05|순대전문점|I56111|한식 음식점업|11|서울특별시|11110|종로구|1111053000|사직동|1111011300|필운동|1111011300201380000|1|대지|138||서울특별시 종로구 필운동 138|111102100002|서울특별시 종로구 필운대로|3||1111011300101380000028695||서울특별시 종로구 필운대로 3|110044|03027||1||126.969002676905|37.5764657309939
22326137|배화여자대학사직어린이집||R|학문/교육|R08|유아교육|R08A02|어린이집|Q87210|보육시설 운영업|11|서울특별시|11110|종로구|1111053000|사직동|1111011300|필운동|1111011300200880002|1|대지|88|2|서울특별시 종로구 필운동 88-2|111104100524|서울특별시 종로구 필운대로1길|16|8|1111011300100880002027129|사직어린이집|서울특별시 종로구 필운대로1길 16-8|110044|03039||||126.968685748866|37.5781028537806
20573806|양마니.kr||Q|음식|Q01|한식|Q01A01|한식/백반/한정식|I56111|한식 음식점업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111013300|익선동|1111013300200580002|1|대지|58|2|서울특별시 종로구 익선동 58-2|111104100147|서울특별시 종로구 삼일대로32길|58||1111013300100580002013505||서울특별시 종로구 삼일대로32길 58|110340|03132||1||126.990208613345|37.5755137265749
20592261|모아||Q|음식|Q03|일식/수산물|Q03A02|음식점-일식|I56113|일식 음식점업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111013300|익선동|1111013300200060000|1|대지|6||서울특별시 종로구 익선동 6|111104100147|서울특별시 종로구 삼일대로32길|32|2|1111013300100060000015599||서울특별시 종로구 삼일대로32길 32-2|110340|03132||||126.988694827099|37.5752755073877
20788111|상희||F|생활서비스|F01|이/미용/건강|F01A01|여성미용실|S96112|두발미용업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111013300|익선동|1111013300201270005|1|대지|127|5|서울특별시 종로구 익선동 127-5|111104100145|서울특별시 종로구 삼일대로30길|36||1111013300101270005013574||서울특별시 종로구 삼일대로30길 36|110340|03133||1||126.989626322853|37.5742022346032
24092487|원흥상회||D|소매|D06|가방/신발/액세서리|D06A07|양품점|G47419|기타 섬유, 직물 및 의복액세서리 소매업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111013300|익선동|1111013300201250002|1|대지|125|2|서울특별시 종로구 익선동 125-2|111104100145|서울특별시 종로구 삼일대로30길|42||1111013300101250002013478||서울특별시 종로구 삼일대로30길 42|110340|03133||1||126.989965784612|37.5742141499966
21787507|이쁜이한복||D|소매|D05|의복의류|D05A10|한복/갈옷/민속옷|G47412|한복 소매업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111013300|익선동|1111013300200940003|1|대지|94|3|서울특별시 종로구 익선동 94-3|111104100145|서울특별시 종로구 삼일대로30길|41||1111013300100940003015114||서울특별시 종로구 삼일대로30길 41|110340|03132||1||126.989896164206|37.5743397000509
22276161|에이스||F|생활서비스|F12|광고/인쇄|F12A05|광고물제작-종합|C33910|간판 및 광고물 제조업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111013300|익선동|1111013300200550000|1|대지|55||서울특별시 종로구 익선동 55|111104100050|서울특별시 종로구 돈화문로11가길|59||1111013300100550000032123|현대뜨레비앙|서울특별시 종로구 돈화문로11가길 59|110340|03132||||126.990089572592|37.5751072397657
24422979|종보당||D|소매|D26|시계/귀금속소매|D26A01|시계/귀금속|G47830|시계 및 귀금속 소매업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111015700|인의동|1111015700201120002|1|대지|112|2|서울특별시 종로구 인의동 112-2|111103005008|서울특별시 종로구 창경궁로|109||1111015700101120002000001|세운스퀘어|서울특별시 종로구 창경궁로 109|110410|03137||1||126.997066429388|37.5723374509113
25201715|종로공무원경찰학원||R|학문/교육|R01|학원-보습교습입시|R01A01|학원-입시|P85501|일반 교과 학원|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111015700|인의동|1111015700201120002|1|대지|112|2|서울특별시 종로구 인의동 112-2|111103005008|서울특별시 종로구 창경궁로|109||1111015700101120002000001|세운스퀘어|서울특별시 종로구 창경궁로 109|110410|03137||6||126.997066429388|37.5723374509113
23465405|메이플커뮤니케이션즈진주상회||Q|음식|Q01|한식|Q01A01|한식/백반/한정식|I56111|한식 음식점업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111015700|인의동|1111061500200480002|1|대지|48|2|서울특별시 종로구 인의동 48-2|111103100013|서울특별시 종로구 종로|183||1111015700100480002000001|효성주얼리시티|서울특별시 종로구 종로 183|110890|03130||2||126.998369125134|37.5714294483095
22850628|삼화페인트||D|소매|D22|페인트/유리제품소매|D22A01|페인트/유리제품소매|G47519|페인트, 유리 및 기타 건설자재 소매업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111015700|인의동|1111015700200020000|1|대지|2||서울특별시 종로구 인의동 2|111103005008|서울특별시 종로구 창경궁로|134|2|1111015700100020000015185||서울특별시 종로구 창경궁로 134-2|110410|03127||1||126.997743225702|37.5742083555654
24722519|코디젬쥬얼리||D|소매|D26|시계/귀금속소매|D26A01|시계/귀금속|G47830|시계 및 귀금속 소매업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111015700|인의동|1111015700200480002|1|대지|48|2|서울특별시 종로구 인의동 48-2|111103100013|서울특별시 종로구 종로|183||1111015700100480002000001|효성주얼리시티|서울특별시 종로구 종로 183|110890|03130||2||126.998369125134|37.5714294483095
24806318|타임플렉스||D|소매|D26|시계/귀금속소매|D26A01|시계/귀금속|G47830|시계 및 귀금속 소매업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111015700|인의동|1111015700201120002|1|대지|112|2|서울특별시 종로구 인의동 112-2|111103005008|서울특별시 종로구 창경궁로|109||1111015700101120002000001|세운스퀘어|서울특별시 종로구 창경궁로 109|110410|03137||2||126.997066429388|37.5723374509113
24549107|신흥전자||D|소매|D12|가전제품소매|D12A01|일반가전제품|G47320|가전제품 소매업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111015700|인의동|1111015700201120002|1|대지|112|2|서울특별시 종로구 인의동 112-2|111103005008|서울특별시 종로구 창경궁로|109||1111015700101120002000001|세운스퀘어|서울특별시 종로구 창경궁로 109|110410|03137||1||126.997066429388|37.5723374509113
24329294|경진마스컴||D|소매|D12|가전제품소매|D12A01|일반가전제품|G47320|가전제품 소매업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111015700|인의동|1111015700201120002|1|대지|112|2|서울특별시 종로구 인의동 112-2|111103005008|서울특별시 종로구 창경궁로|109||1111015700101120002000001|세운스퀘어|서울특별시 종로구 창경궁로 109|110410|03137||3||126.997066429388|37.5723374509113
24955911|루나||D|소매|D26|시계/귀금속소매|D26A01|시계/귀금속|G47830|시계 및 귀금속 소매업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111015700|인의동|1111015700200480002|1|대지|48|2|서울특별시 종로구 인의동 48-2|111103100013|서울특별시 종로구 종로|183||1111015700100480002000001|효성주얼리시티|서울특별시 종로구 종로 183|110890|03130||1||126.998369125134|37.5714294483095
24994747|에바다주단||D|소매|D05|의복의류|D05A10|한복/갈옷/민속옷|G47412|한복 소매업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111015700|인의동|1111015700200480002|1|대지|48|2|서울특별시 종로구 인의동 48-2|111103100013|서울특별시 종로구 종로|183||1111015700100480002000001|효성주얼리시티|서울특별시 종로구 종로 183|110890|03130||1||126.998369125134|37.5714294483095
24915733|개성상단||D|소매|D07|가정/주방/인테리어|D07A03|침구/수예품|G47411|가정용 직물제품 소매업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111015700|인의동|1111015700200480002|1|대지|48|2|서울특별시 종로구 인의동 48-2|111103100013|서울특별시 종로구 종로|183||1111015700100480002000001|효성주얼리시티|서울특별시 종로구 종로 183|110890|03130||2||126.998369125134|37.5714294483095
24797471|광승전기||D|소매|D07|가정/주방/인테리어|D07A10|조명기구/전기용품|G47591|전기용품 및 조명장치 소매업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111015700|인의동|1111015700201120002|1|대지|112|2|서울특별시 종로구 인의동 112-2|111103005008|서울특별시 종로구 창경궁로|109||1111015700101120002000001|세운스퀘어|서울특별시 종로구 창경궁로 109|110410|03137||1||126.997066429388|37.5723374509113
24720932|우리마트||D|소매|D03|종합소매점|D03A02|수퍼마켓|G47121|슈퍼마켓|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111015700|인의동|1111015700201120002|1|대지|112|2|서울특별시 종로구 인의동 112-2|111103005008|서울특별시 종로구 창경궁로|109||1111015700101120002000001|세운스퀘어|서울특별시 종로구 창경궁로 109|110410|03137||1||126.997066429388|37.5723374509113
25183995|꼬르젠||D|소매|D26|시계/귀금속소매|D26A01|시계/귀금속|G47830|시계 및 귀금속 소매업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111015700|인의동|1111015700201120002|1|대지|112|2|서울특별시 종로구 인의동 112-2|111103005008|서울특별시 종로구 창경궁로|109||1111015700101120002000001|세운스퀘어|서울특별시 종로구 창경궁로 109|110410|03137||1||126.997066429388|37.5723374509113
24922318|주얼리편의점||D|소매|D03|종합소매점|D03A01|편의점|G47122|체인화 편의점|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111015700|인의동|1111015700200480002|1|대지|48|2|서울특별시 종로구 인의동 48-2|111103100013|서울특별시 종로구 종로|183||1111015700100480002000001|효성주얼리시티|서울특별시 종로구 종로 183|110890|03130||2||126.998369125134|37.5714294483095
24439919|고기리찹쌀순대||F|생활서비스|F14|자동차/이륜차|F14A01|자동차정비/카센타|||11|서울특별시|11110|종로구|1111064000|이화동|1111016500|이화동|1111016500201210000|1|대지|121||서울특별시 종로구 이화동 121|111103100010|서울특별시 종로구 율곡로|221||1111016500101210000010279||서울특별시 종로구 율곡로 221|110500|03100||1||127.003511672073|37.5762935451397
22498257|미스쇼콜라||Q|음식|Q12|커피점/카페|Q12A01|커피전문점/카페/다방|I56220|비알콜 음료점업|11|서울특별시|11110|종로구|1111064000|이화동|1111016500|이화동|1111016500200360002|1|대지|36|2|서울특별시 종로구 이화동 36-2|111104100245|서울특별시 종로구 이화장길|58||1111016500100360002000001||서울특별시 종로구 이화장길 58|110500|03088||2||127.004611225762|37.5778886554755
23421034|크레프트카페라온||Q|음식|Q12|커피점/카페|Q12A01|커피전문점/카페/다방|I56220|비알콜 음료점업|11|서울특별시|11110|종로구|1111064000|이화동|1111016500|이화동|1111016500200280042|1|대지|28|42|서울특별시 종로구 이화동 28-42|111104100242|서울특별시 종로구 이화장1길|10||1111016500100280042010428||서울특별시 종로구 이화장1길 10|110500|03100||2||127.005073138955|37.577207757879
20608773|온양방아간||F|생활서비스|F02|세탁/가사서비스|F02A04|방앗간/정미소|||11|서울특별시|11110|종로구|1111064000|이화동|1111016500|이화동|1111016500201370001|1|대지|137|1|서울특별시 종로구 이화동 137-1|111104100245|서울특별시 종로구 이화장길|24||1111016500101370001009906||서울특별시 종로구 이화장길 24|110500|03100||1||127.003766146204|37.5767372035026
21799598|팔팔익스프레스||F|생활서비스|F04|운송/배달/택배|F04A06|종합이삿짐대행|H49311|일반 화물자동차 운송업|11|서울특별시|11110|종로구|1111064000|이화동|1111016500|이화동|1111016500200120002|1|대지|12|2|서울특별시 종로구 이화동 12-2|111104100223|서울특별시 종로구 율곡로19길|19||1111016500100120002009731||서울특별시 종로구 율곡로19길 19|110500|03100||1||127.005888714|37.5763225975703
24596612|예림피아노||R|학문/교육|R05|학원-음악미술무용|R05A02|피아노/바이올린/기타|P85620|예술 학원|11|서울특별시|11110|종로구|1111064000|이화동|1111016500|이화동|1111016500200800001|1|대지|80|1|서울특별시 종로구 이화동 80-1|111104100245|서울특별시 종로구 이화장길|40||1111016500100800001009905|율원빌딩|서울특별시 종로구 이화장길 40|110500|03100||2||127.004758938266|37.5769978696428
24899803|에덴피아노교습소||R|학문/교육|R09|학원기타|R09A01|학원(종합)|P85501|일반 교과 학원|11|서울특별시|11110|종로구|1111064000|이화동|1111016500|이화동|1111016500201300000|1|대지|130||서울특별시 종로구 이화동 130|111103100010|서울특별시 종로구 율곡로|223|20|1111016500101300000009703||서울특별시 종로구 율곡로 223-20|110500|03100||2||127.003532510804|37.5764288773191
24593314|오렌지미술교습소||R|학문/교육|R09|학원기타|R09A01|학원(종합)|P85501|일반 교과 학원|11|서울특별시|11110|종로구|1111064000|이화동|1111016500|이화동|1111016500200800003|1|대지|80|3|서울특별시 종로구 이화동 80-3|111104100221|서울특별시 종로구 율곡로17길|24||1111016500100800003010166||서울특별시 종로구 율곡로17길 24|110500|03100||2||127.004749057331|37.5768896613201
25387023|크레파스||Q|음식|Q01|한식|Q01A01|한식/백반/한정식|I56111|한식 음식점업|11|서울특별시|11110|종로구|1111064000|이화동|1111016500|이화동|1111016500200090519|1|대지|9|519|서울특별시 종로구 이화동 9-519|111104100024|서울특별시 종로구 낙산성곽서1길|11||1111016500100090708010606||서울특별시 종로구 낙산성곽서1길 11|110500|03098||1||127.008001304004|37.5775117243181
25248724|이화오하나||Q|음식|Q01|한식|Q01A01|한식/백반/한정식|I56111|한식 음식점업|11|서울특별시|11110|종로구|1111064000|이화동|1111016500|이화동|1111016500200090086|1|대지|9|86|서울특별시 종로구 이화동 9-86|111104100024|서울특별시 종로구 낙산성곽서1길|13|1|1111016500100090086010240||서울특별시 종로구 낙산성곽서1길 13-1|110500|03098||1||127.007977468688|37.5776016282062
23312111|유과||Q|음식|Q01|한식|Q01A01|한식/백반/한정식|I56111|한식 음식점업|11|서울특별시|11110|종로구|1111063000|종로5.6가동|1111016700|충신동|1111016700201880009|1|대지|188|9|서울특별시 종로구 충신동 188-9|111103100001|서울특별시 종로구 김상옥로|63||1111016700101880009013383|수빌딩|서울특별시 종로구 김상옥로 63|110845|03123||1||127.004792463201|37.5736282550439
22222291|신일설비||F|생활서비스|F15|주택수리|F15A06|수도설비|F42201|배관 및 냉·난방 공사업|11|서울특별시|11110|종로구|1111063000|종로5.6가동|1111016700|충신동|1111016700201980001|1|대지|198|1|서울특별시 종로구 충신동 198-1|111104100219|서울특별시 종로구 율곡로14길|47||1111016700101980001012973||서울특별시 종로구 율곡로14길 47|110845|03123||||127.003778554638|37.5741062657105
24556176|삼성당||D|소매|D26|시계/귀금속소매|D26A01|시계/귀금속|G47830|시계 및 귀금속 소매업|11|서울특별시|11110|종로구|1111063000|종로5.6가동|1111016700|충신동|1111016700200350010|1|대지|35|10|서울특별시 종로구 충신동 35-10|111103100010|서울특별시 종로구 율곡로|246|1|1111016700100350010010959||서울특별시 종로구 율곡로 246-1|110844|03123||||127.00548929165|37.5748595450654
21699779|동지서적||D|소매|D13|책/서적/도서|D13A01|서점|G47611|서적 및 잡지류 소매업|11|서울특별시|11110|종로구|1111063000|종로5.6가동|1111016700|충신동|1111016700201880013|1|대지|188|13|서울특별시 종로구 충신동 188-13|111103100001|서울특별시 종로구 김상옥로|64|1|1111016700101880013032672|여양진씨대종회회관|서울특별시 종로구 김상옥로 64-1|110845|03125||||127.004875295665|37.5733586406379
25057251|에스제이더블유코퍼레이션||D|소매|D06|가방/신발/액세서리|D06A05|액세서리판매|G47419|기타 섬유, 직물 및 의복액세서리 소매업|11|서울특별시|11110|종로구|1111063000|종로5.6가동|1111016700|충신동|1111016700200620002|1|대지|62|2|서울특별시 종로구 충신동 62-2|111104100225|서울특별시 종로구 율곡로20길|24||1111016700100620002000001|CS타워|서울특별시 종로구 율곡로20길 24|110845|03123|||501|127.004025343648|37.5751265257032
22194315|국민일보||D|소매|D13|책/서적/도서|D13A06|잡지/신문소매|G47611|서적 및 잡지류 소매업|11|서울특별시|11110|종로구|1111063000|종로5.6가동|1111016700|충신동|1111016700200740000|1|대지|74||서울특별시 종로구 충신동 74|111104100220|서울특별시 종로구 율곡로16길|11||1111016700100750000011572||서울특별시 종로구 율곡로16길 11|110845|03123||||127.003635674321|37.5754836541587
21765553|범우직물||D|소매|D05|의복의류|D05A18|섬유/직물/주단|G47419|기타 섬유, 직물 및 의복액세서리 소매업|11|서울특별시|11110|종로구|1111063000|종로5.6가동|1111016700|충신동|1111016700201750024|1|대지|175|24|서울특별시 종로구 충신동 175-24|111104100228|서울특별시 종로구 율곡로22나길|20|6|1111016700101750024012466||서울특별시 종로구 율곡로22나길 20-6|110845|03123||||127.004625237477|37.5742846059596
24795219|다다텔레콤||D|소매|D18|사진/광학/정밀기기소매|D18A02|핸드폰소매|G47312|통신기기 소매업|11|서울특별시|11110|종로구|1111063000|종로5.6가동|1111016700|충신동|1111016700200600000|1|대지|60||서울특별시 종로구 충신동 60|111103100010|서울특별시 종로구 율곡로|238||1111016700100600000011902|예일빌딩|서울특별시 종로구 율곡로 238|110844|03123||||127.004954033606|37.5750983158345
19999181|스카이||Q|음식|Q09|유흥주점|Q09A01|호프/맥주|I56219|기타 주점업|11|서울특별시|11110|종로구|1111063000|종로5.6가동|1111016700|충신동|1111016700201880014|1|대지|188|14|서울특별시 종로구 충신동 188-14|111103100001|서울특별시 종로구 김상옥로|64||1111016700101880014031923|송화빌딩|서울특별시 종로구 김상옥로 64|110845|03125||1||127.004761862146|37.5733757052103
23360123|태영식당||Q|음식|Q01|한식|Q01A01|한식/백반/한정식|I56111|한식 음식점업|11|서울특별시|11110|종로구|1111063000|종로5.6가동|1111016700|충신동|1111016700200350008|1|대지|35|8|서울특별시 종로구 충신동 35-8|111104100227|서울특별시 종로구 율곡로22길|7||1111016700100350008011908||서울특별시 종로구 율곡로22길 7|110844|03123||||127.005421613692|37.5748409540367
23616568|케롯코리아||D|소매|D08|사무/문구/컴퓨터|D08A03|컴퓨터/사무용기기종합|G47311|컴퓨터 및 주변장치, 소프트웨어 소매업|11|서울특별시|11110|종로구|1111064000|이화동|1111016800|동숭동|1111016800200010153|1|대지|1|153|서울특별시 종로구 동숭동 1-153|111104100075|서울특별시 종로구 동숭길|39||1111016800100010153010386||서울특별시 종로구 동숭길 39|110809|03086||4||127.004232347553|37.5799848866379
23849044|삼각산밸리||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|11|서울특별시|11110|종로구|1111064000|이화동|1111016800|동숭동|1111016800200010087|1|대지|1|87|서울특별시 종로구 동숭동 1-87|111104100035|서울특별시 종로구 대학로12길|53||1111016800100010087010690||서울특별시 종로구 대학로12길 53|110809|03086||4||127.004018057744|37.58162297368
24002718|서비스테크||F|생활서비스|F13|기타서비스업|F13A01|사업경영상담|M71531|경영컨설팅업|11|서울특별시|11110|종로구|1111064000|이화동|1111016800|동숭동|1111016800200010139|1|대지|1|139|서울특별시 종로구 동숭동 1-139|111104100035|서울특별시 종로구 대학로12길|92||1111016800100010139009221|한양빌딩|서울특별시 종로구 대학로12길 92|110809|03086||2||127.003664888241|37.5800882232856
24696279|국비유학한림원||F|생활서비스|F08|대행업|F08A07|이민유학알선|S96999|그외 기타 달리 분류되지 않은 개인 서비스업|11|서울특별시|11110|종로구|1111064000|이화동|1111016800|동숭동|1111016800201690001|1|대지|169|1|서울특별시 종로구 동숭동 169-1|111103100002|서울특별시 종로구 대학로|86||1111016800101690001009451|한국방송통신대학교|서울특별시 종로구 대학로 86|110810|03087||1||127.00326936497|37.5791838428947
24744407|김기인춤문화재단||N|관광/여가/오락|N03|연극/영화/극장|N03A06|연극/음악/예술관련기타|||11|서울특별시|11110|종로구|1111064000|이화동|1111016800|동숭동|1111016800200500077|1|대지|50|77|서울특별시 종로구 동숭동 50-77|111104100069|서울특별시 종로구 동숭3길|26|24|1111016800100500077010851|조은사랑채|서울특별시 종로구 동숭3길 26-24|110809|03085||1||127.005431272305|37.5826260346541
24273043|서대문가전랜드일광||D|소매|D12|가전제품소매|D12A01|일반가전제품|G47320|가전제품 소매업|11|서울특별시|11110|종로구|1111058000|교남동|1111018000|교북동|1111018000200900001|1|대지|90|1|서울특별시 종로구 교북동 90-1|111103000008|서울특별시 종로구 통일로|184||1111018000100900001020423||서울특별시 종로구 통일로 184|110090|03179|90|1|1|126.96268145706|37.5702292227587
19997876|홍원건강5000년||D|소매|D10|건강/미용식품|D10A04|건강식품판매|G47216|건강보조식품 소매업|11|서울특별시|11110|종로구|1111058000|교남동|1111018000|교북동|1111018000200670000|1|대지|67||서울특별시 종로구 교북동 67|111103000008|서울특별시 종로구 통일로|190||1111018000100670000019468||서울특별시 종로구 통일로 190|110090|03165||1||126.962303313339|37.5705592840825
24399118|희니트||D|소매|D05|의복의류|D05A01|일반의류|G47416|셔츠 및 기타 의복 소매업|11|서울특별시|11110|종로구|1111058000|교남동|1111018000|교북동|1111018000200930001|1|대지|93|1|서울특별시 종로구 교북동 93-1|111103000008|서울특별시 종로구 통일로|182|1|1111018000100930001019982||서울특별시 종로구 통일로 182-1|110090|03179||||126.962831224462|37.5700413203205
24621957|산흥||D|소매|D16|화장품소매|D16A01|화장품판매점|G47813|화장품 및 방향제 소매업|11|서울특별시|11110|종로구|1111058000|교남동|1111018000|교북동|1111018000200010011|1|대지|1|11|서울특별시 종로구 교북동 1-11|111103000008|서울특별시 종로구 통일로|224|1|1111018000100010011020367||서울특별시 종로구 통일로 224-1|110090|03029||3||126.959836818668|37.5729073105986
20004915|Ann||Q|음식|Q04|분식|Q04A01|라면김밥분식|I56194|분식 및 김밥 전문점|11|서울특별시|11110|종로구|1111058000|교남동|1111018000|교북동|1111018000200010000|1|대지|1||서울특별시 종로구 교북동 1|111104100478|서울특별시 종로구 통일로12길|4||1111018000100010000019902||서울특별시 종로구 통일로12길 4|110090|03029||1||126.959846258205|37.5730425496444
24590839|프린세스||D|소매|D03|종합소매점|D03A03|잡화점|G47190|그외 기타 종합 소매업|11|서울특별시|11110|종로구|1111058000|교남동|1111018000|교북동|1111018000200010013|1|대지|1|13|서울특별시 종로구 교북동 1-13|111103000008|서울특별시 종로구 통일로|222|1|1111018000100010013020359||서울특별시 종로구 통일로 222-1|110090|03029||||126.959974653083|37.5727643587584
